"coreid","goodQualityAccessURI","scientificName","caption","comments","tag"
762339,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Arthothelium_specimen_1618056800.jpg","Arthothelium spectabile","","","HasOrganism"
762339,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Arthothelium_ascomata_1618056829.jpg","Arthothelium spectabile","","","HasOrganism"
761767,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Pyrenula_w_notecard_1618056939.jpg","Pyrenula pseudobufonia","","","HasOrganism"
761767,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Pyrenula_thallus_1618056985.jpg","Pyrenula pseudobufonia","","","HasOrganism"
761767,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Pyrenula_perithecia_1618057030.jpg","Pyrenula pseudobufonia","","","HasOrganism"
761767,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Pyrenula_spores_in_asci_1618057076.jpg","Pyrenula pseudobufonia","","spores in asci","HasOrganism"
761767,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/Pyrenula_spores_1618057112.jpg","Pyrenula pseudobufonia","","spores","HasOrganism"
761722,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/V_virens_specimen_1618057249.jpg","Viridothelium virens","","","HasOrganism"
761722,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/V_virens_perithecia_1618057280.jpg","Viridothelium virens","","","HasOrganism"
761722,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/V_virens_spores_1618057312.jpg","Viridothelium virens","","spores","HasOrganism"
762657,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_222_section_in_water_1618179016.jpg","Arthonia sanguinea","","apothecial section","HasOrganism"
762657,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_222_spores_in_ascus_1618179068.jpg","Arthonia sanguinea","","Spores in ascus","HasOrganism"
762657,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_222_section_in_IKI_1618181745.jpg","Arthonia sanguinea","","Ascoatal section in IKI","HasOrganism"
4375871,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0665_Xanthparmelia_nigr_1618191079.jpeg","Xanthoparmelia nigropsoromifera","Xanthoparmelia nigropsoromifera (Neil 534 SEDONA_0665)","","HasOrganism"
4375872,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0666_Aspicilia_desertor_1618263664.jpg","Aspicilia desertorum","Aspicilia desertorum (Neil 535 SEDONA_0666)","","HasOrganism"
4375873,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0667_Bueilia_dispersa_1618263800.jpg","Buellia dispersa","Buellia dispersa (NEIL 536 SEDONA_0667)","","HasOrganism"
4375874,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0668_Mycocalicium_subti_1618263932.jpeg","Mycocalicium subtile","Mycocalicium subtile (Neil 537A SEDONA_0668)","","HasOrganism"
4375875,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0669_Flavopunctelia_sor_1618264027.jpeg","Flavopunctelia soredica","Flavopunctelia soredica (Neil 537B SEDONA_0669)","","HasOrganism"
764616,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2442_Haematommma_1618406572.jpg","Haematomma accolens","","","HasOrganism"
764616,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2442_Haematomma_ascoma_1618406619.jpg","Haematomma accolens","","","HasOrganism"
1016436,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/gbp_2533_Rinodina_maculans_1618407760.jpg","Rinodina maculans","","","HasOrganism"
1016436,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/gbp_2533_Rinodina_ascoma_1618407797.jpg","Rinodina maculans","","","HasOrganism"
1016436,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/gbp_2533_Rinodina_section_1618407825.jpg","Rinodina maculans","","","HasOrganism"
761246,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_1440_Lecanora_strobilina_1618408427.jpg","Lecanora strobilina","","","HasOrganism"
761246,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_1440_Lecanora_ascoma_1618408470.jpg","Lecanora strobilina","","","HasOrganism"
761246,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_1440_Lecanora_spores_1618408512.jpg","Lecanora strobilina","","spores","HasOrganism"
762266,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000187_1618413194.jpg","Arthonia albovirescens","","","Handwriting,HasLabel,HasOrganism,TypedText"
761981,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000188_1618414313.jpg","Arthonia albovirescens","","","Handwriting,HasLabel,HasOrganism,TypedText"
4376228,"https://lichenportal.org/imglib/lichens/NCU/202104/Aspicilia_1618414698.jpg","Aspicilia verrucigera","","","HasOrganism"
4376228,"https://lichenportal.org/imglib/lichens/NCU/202104/Aspicilia_R_Rittmaster_1618414742.jpg","Aspicilia verrucigera","","","HasOrganism"
4376228,"https://lichenportal.org/imglib/lichens/NCU/202104/Aspicilia_section_1618414789.jpg","Aspicilia verrucigera","","apothecial section","HasOrganism"
1011022,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000191_1618415647.jpg","Arthothelium spectabile","","","Handwriting,HasLabel,HasOrganism,TypedText"
760774,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000192_1618416046.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760915,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000193_1618416287.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761600,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000194_1618417128.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762571,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000200_1618422515.jpg","Arthonia anglica","","","Handwriting,HasLabel,HasOrganism,TypedText"
761688,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000201_1618422679.jpg","Arthonia anglica","","","Handwriting,HasLabel,HasOrganism,TypedText"
4376378,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0670_Dermatocarpon_tami_1618528382.jpeg","Dermatocarpon taminium","Dermatocarpon taminium (Neil 538 SEDONA_0670)","","HasOrganism"
4376379,"https://lichenportal.org/imglib/lichens/ASU/ASUL001/SEDONA_0671_Verrucaria_bernais_1618528507.jpg","Verrucaria bernaicensis","Verrucaria bernaicensis (Neil 539A SEDONA_0671)","","HasOrganism"
4376380,"https://lichenportal.org/imglib/lichens/ASU/ASUL001/SEDONA_0672_Verrucaria_sphaero_1618533001.jpg","Verrucaria sphaerospora","Verrucaria sphaerospora (Neil 539B SEDONA_0672)","","HasOrganism"
760863,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0002/gbp_1033_B_schweinitziii_1618572905.jpg","Bacidia schweinitzii","","","HasOrganism"
763268,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0002/gbp964_B_curtisii_1618574397.jpg","Buellia curtisii","","","HasOrganism"
763268,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0002/gbp_964_sect_in_K_1618574455.jpg","Buellia curtisii","","SEction in K with norstictic acid crystals","HasOrganism"
763268,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0002/gbp_964_spores_in_K_1618574522.jpg","Buellia curtisii","","spores in K","HasOrganism"
3358682,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0061_Acarospora_strigat_1618699860.jpg","Acarospora strigata","Acarospora strigata (Neil 53 SEDONA_0061)","","HasOrganism"
3417179,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0005/gbp_3733_Flavoplaca_1619010415.jpg","Flavoplaca citrina","","","HasOrganism"
3417179,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0005/gbp_3733_F_citrina_1619010452.jpg","Flavoplaca citrina","","","HasOrganism"
3417179,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0005/gbp_3733_F_citrina_soredia_in__1619010507.jpg","Flavoplaca citrina","","Soredia in K at 400X","HasOrganism"
764685,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2422_Pertusaria_epixantha_1619011346.jpg","Pertusaria epixantha","","","HasOrganism"
764685,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2422_P_epixantha_1619011396.jpg","Pertusaria epixantha","","","HasOrganism"
764685,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2422_ascus_w_imm_spores_1619011453.jpg","Pertusaria epixantha","","Ascus with immature spores","HasOrganism"
764685,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0001/gbp_2422_P_epixantha_spore_in__1619011493.jpg","Pertusaria epixantha","","mature spore","HasOrganism"
4377773,"https://lichenportal.org/imglib/lichens/NCU/202104/CAS_445810_specimen_1619013034.jpg","Cresponea chloroconia","","","HasOrganism"
4377773,"https://lichenportal.org/imglib/lichens/NCU/202104/CAS_445810_section_in_water_1619013082.jpg","Cresponea chloroconia","","apothecial section","HasOrganism"
4377773,"https://lichenportal.org/imglib/lichens/NCU/202104/CAS_445810_asci_with_spores_in_1619013161.jpg","Cresponea chloroconia","","Ascus with spores in K/I","HasOrganism"
4377773,"https://lichenportal.org/imglib/lichens/NCU/202104/CAS_445810_spores_1619013206.jpg","Cresponea chloroconia","","spores","HasOrganism"
762766,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_330_Phaeographis_inusta_1619017648.jpg","Phaeographis inusta","","","HasOrganism"
762766,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_330_Ph_inusta_1619017679.jpg","Phaeographis inusta","","","HasOrganism"
762766,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_330_spore_1619017757.jpg","Phaeographis inusta","","spore","HasOrganism"
4378494,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0684_Buellia_dispersa_1619477794.jpeg","Buellia dispersa","Buellia dispersa (NEIL 544 SEDONA_0684)","","HasOrganism"
4378495,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0685_Lecanora_circumbor_1619477899.jpeg","Lecanora circumborealis","Lecanora circumborealis (Neil 545 SEDONA_0685)","","HasOrganism"
4378496,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0686_Rinodina_boulderen_1619478032.jpeg","Rinodina boulderensis","Rinodina boulderensis (Neil 546 SEDONA_686)","","HasOrganism"
4378497,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0687_Rinodina_boulderen_1619478162.jpeg","Rinodina boulderensis","Rinodina boulderensis (Neil 547A SEDONA_687)","","HasOrganism"
4378498,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0688_Lecidea_leprarioid_1619478296.jpeg","Lecidea leprarioides","Lecidea leprariodes (NEIL 547B SEDONA_0688)","","HasOrganism"
762188,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000202_1619803521.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762018,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000203_1619803945.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1816179,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004505_1619804277.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1817398,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004551_1619804511.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1817403,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004542_1619804817.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1817955,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004645_1619805077.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1975278,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004773_1619805358.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761116,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000205_1619806142.jpg","Arthonia anglica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1480576,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003917_1619806465.jpg","Arthonia radiata","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
3058374,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0005/NCU-L-0005556_1619806761.jpg","Arthonia atra","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762032,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000206_1619807055.jpg","Arthonia beccariana","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762033,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000214_1619807598.jpg","Coniocarpon tuckermanianum","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762708,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000216_1619808006.jpg","Arthonia subdiffusa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762672,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000217_1619808562.jpg","Naevia pinastri","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762035,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000218_1619808756.jpg","Arthonia ochrocincta","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1011024,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000219_1619809268.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
773041,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000220_1619809565.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760589,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000221_1619809831.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
3774378,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/NCU-L-0006223_1619810056.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
762972,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000222_1619810274.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761244,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000223_1619810454.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1442148,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003793_1619810637.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
1442166,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003774_1619810893.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
763086,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000224_1619811106.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760817,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000225_1619811307.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
763263,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000226_1619811521.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760949,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000227_1619811699.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760632,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000229_1619811962.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
4376228,"https://lichenportal.org/imglib/lichens/NCU/202105/Rittmsater_sect_in_KI_1619983718.jpg","Aspicilia verrucigera","","section in K/I","HasOrganism"
4411214,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_1501_P_akompsa_1619987719.jpg","Pentagenella akompsa","","","HasOrganism"
4411214,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_1501_thallus_1619987751.jpg","Pentagenella akompsa","","","HasOrganism"
4411214,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_1501_section_1619987997.jpg","Pentagenella akompsa","","apothecial section","HasOrganism"
4411215,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0694_Xanthoparmelia_lav_1619993044.jpg","Xanthoparmelia lavicola","Xanthoparmelia lavicola (Neil 553 SEDONA_694","","HasOrganism"
4411217,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0695_Xanthoparmelia_nov_1619993133.jpg","Xanthoparmelia mexicana","Xanthoparmelia novomexicana (Neil 554 SEDONA_0695)","","HasOrganism"
4411211,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0692_Lecidea_laboriosa_1619993224.jpg","Lecidea laboriosa","Lecidea laboriosa (NEIL 551 SEDONA_0692)","","HasOrganism"
4411212,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0693_Xanthoparmelia_lin_1619993344.jpg","Xanthoparmelia lineola","Xanthoparmelia lineola (Neil 552 SEDONA_693)","","HasOrganism"
4411208,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_689_Toninia_sedifolia_1619993594.jpeg","Toninia sedifolia","Toninia sedifolia (Neil 548 SEDONA_0689)","","HasOrganism"
4411209,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0690_Physconia_muscigen_1619993816.jpeg","Physconia muscigena","Physconia muscigena (Neil 549 SEDONA_0690)","","HasOrganism"
4411210,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0691_Physconia_muscigen_1619994186.jpg","Xanthoparmelia mexicana","Xanthoparmelia mexicana (Neil 550, SEDONA_690)","","HasOrganism"
4411218,"https://lichenportal.org/imglib/lichens/NCU/202105/specimen_1620042981.jpg","Ochrolechia","","","HasOrganism"
4411218,"https://lichenportal.org/imglib/lichens/NCU/202105/ascomata_1620043016.jpg","Ochrolechia","","","HasOrganism"
4411218,"https://lichenportal.org/imglib/lichens/NCU/202105/section_1620043049.jpg","Ochrolechia","","apothecial section","HasOrganism"
4411216,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2041_specimen_1620048023.jpg","Bactrospora brodoi","","","HasOrganism"
4411216,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2041_thallus_1620052030.jpg","Bactrospora brodoi","","","HasOrganism"
4411216,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2041_squash_in_KI_1_1620052293.jpg","Bactrospora brodoi","","squash in KI","HasOrganism"
4411216,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2041_asci_in_KI_1620052357.jpg","Bactrospora brodoi","","squash with spore-bearing asci in KI","HasOrganism"
4411216,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2041_asci_with_spores_1620052391.jpg","Bactrospora brodoi","","asci with spores","HasOrganism"
4411303,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0696_Lobothallia_praera_1620143613.jpg","Lobothallia praeradiosa","Lobothallia praeradiosa (Neil 555 SEDONA_0696)","","HasOrganism"
4411304,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0697_Polysporina_cycloc_1620143717.jpeg","Polysporina cyclocarpa","Polysporina cyclocarpa (Neil 556 SEDONA_0697)","","HasOrganism"
4411305,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0698_Diploschistes_scru_1620143850.jpg","Diploschistes scruposus","Diploschistes scruposus (Neil 557 SEDONA_0698)","","HasOrganism"
4411306,"https://lichenportal.org/imglib/lichens/ASU/202105/SEDONA_0699_Endococcus_stigma_1620159240.jpg","Endococcus stigma","Endococcus stigma (Neil 558A SEDONA_0699)","","HasOrganism"
4411307,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0700_Caloplaca_citrina_1620161971.jpg","Caloplaca citrina","Caloplaca citrina (Neil 558B, SEDONA_0700)","","HasOrganism"
760897,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000230_1620405796.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
761137,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000231_1620406023.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
761613,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000232_1620406307.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1213829,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003330_1620406531.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
760570,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000233_1620406778.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
688928,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000234_1620407004.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763032,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000235_1620407166.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
691216,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000236_1620407314.jpg","Arthonia quintaria","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
763038,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000237_1620407459.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761145,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000238_1620407633.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761156,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000240_1620407815.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761327,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000241_1620408645.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762669,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000242_1620408836.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761257,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000245_1620409500.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761703,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000246_1620409684.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761708,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000247_1620410011.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761740,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000248_1620410250.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762196,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000249_1620410434.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761403,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000250_1620410651.jpg","Arthonia quintaria","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1007295,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000251_1620410799.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1007296,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000252_1620410954.jpg","Arthonia rubella","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
761488,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000253_1620411075.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761468,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000254_1620411276.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760664,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000255_1620411369.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760597,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000256_1620411576.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760827,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000257_1620411687.jpg","Arthonia rubella","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
760882,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000258_1620411827.jpg","Arthonia rubella","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
760937,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000259_1620411933.jpg","Arthonia rubella","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
761570,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000260_1620412088.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761581,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000261_1620412246.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763309,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000262_1620412401.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760995,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000263_1620412499.jpg","Arthonia rubella","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
1975265,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004785_1620413060.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1975275,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0004/NCU-L-0004781_1620413222.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
