id,scientific_name,image_url,latitude,longitude,county
34359204,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/54066087/medium.jpg,30.16264697,-97.84316497,Travis
34390258,Ramalina farinacea,https://inaturalist-open-data.s3.amazonaws.com/photos/54119102/medium.jpg,30.162925,-97.80889167,Travis
34390469,Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/54119354/medium.jpg,30.1629695,-97.80887,Travis
34390538,Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/54119515/medium.jpg,30.16272217,-97.80808333,Travis
34459965,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/54238182/medium.jpg,30.39655,-97.68346333,Travis
34513213,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54326464/medium.jpg,30.23839421,-97.70320245,Travis
34513980,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54327672/medium.jpg,30.238425,-97.70318667,Travis
34514342,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54328329/medium.jpg,30.23843667,-97.70317833,Travis
34518308,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/54335153/medium.jpeg,30.23795693,-97.70274156,Travis
34521586,Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/54340974/medium.jpg,30.24897833,-97.69545,Travis
34521875,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54341538/medium.jpg,30.23842,-97.703155,Travis
34523511,Physcia adscendens,https://inaturalist-open-data.s3.amazonaws.com/photos/54343796/medium.jpeg,30.24265774,-97.70036252,Travis
34523709,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54345107/medium.jpg,30.23848037,-97.70317596,Travis
34523713,Evernia prunastri,https://inaturalist-open-data.s3.amazonaws.com/photos/54345115/medium.jpg,30.2384963,-97.70316708,Travis
34539378,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54367542/medium.jpg,30.23793333,-97.70256111,Travis
34553657,Physcia millegrana,https://static.inaturalist.org/photos/54393194/medium.jpg,30.34717167,-97.68846167,Travis
34553731,Parmotrema hypotropum,https://static.inaturalist.org/photos/54393268/medium.jpg,30.347175,-97.68845333,Travis
34553751,Xanthomendoza weberi,https://static.inaturalist.org/photos/54393294/medium.jpg,30.347175,-97.68846167,Travis
34570767,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/54421528/medium.jpg,30.23841667,-97.70317,Travis
34570775,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54421551/medium.jpg,30.23841667,-97.70317,Travis
34582469,Physcia millegrana,https://inaturalist-open-data.s3.amazonaws.com/photos/54440252/medium.jpg,30.23901134,-97.70246488,Travis
34595075,Punctelia rudecta,https://inaturalist-open-data.s3.amazonaws.com/photos/54460845/medium.jpg,30.30565333,-97.82289167,Travis
34609330,Xanthocarpia feracissima,https://inaturalist-open-data.s3.amazonaws.com/photos/54483786/medium.jpg,30.24223603,-97.69976939,Travis
34609338,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54484105/medium.jpg,30.24229164,-97.69957627,Travis
34646257,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54548973/medium.jpg,30.23770133,-97.70281177,Travis
34647729,Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/54551493/medium.jpg,30.23808831,-97.70121318,Travis
34653013,Xanthoria parietina,https://inaturalist-open-data.s3.amazonaws.com/photos/54560789/medium.jpg,30.20820046,-97.67032785,Travis
34657722,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54569352/medium.jpg,30.24112833,-97.69818,Travis
34658293,Physcia millegrana,https://inaturalist-open-data.s3.amazonaws.com/photos/54570585/medium.jpg,30.23857833,-97.70038667,Travis
34658323,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54570659/medium.jpg,30.24013833,-97.69986667,Travis
34664315,Physcia millegrana,https://inaturalist-open-data.s3.amazonaws.com/photos/54578092/medium.jpg,30.24115631,-97.69708259,Travis
34664361,Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/54581288/medium.jpg,30.24502877,-97.70393188,Travis
34665908,Parmotrema hypotropum,https://inaturalist-open-data.s3.amazonaws.com/photos/54584248/medium.jpg,30.25230225,-97.86063776,Travis
34676593,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54604289/medium.jpg,30.24115333,-97.69811167,Travis
34808757,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54828553/medium.jpg,30.23783,-97.702745,Travis
34833918,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/54872049/medium.jpg,30.18596562,-97.72093736,Travis
34863385,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/54924373/medium.jpg,30.18403058,-97.72699568,Travis
34863750,Ramalina farinacea,https://inaturalist-open-data.s3.amazonaws.com/photos/54925052/medium.jpg,30.1844712,-97.72644767,Travis
34877276,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/54946874/medium.jpg,30.18327033,-97.72713421,Travis
34909842,Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/55002825/medium.jpg,30.23664667,-97.70243,Travis
34948694,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55070146/medium.jpg,30.23757925,-97.70486183,Travis
34950148,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55071648/medium.jpg,30.18371539,-97.72394657,Travis
34968765,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55103782/medium.jpg,30.1836487,-97.7221944,Travis
34968831,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55103894/medium.jpg,30.1836487,-97.7221944,Travis
34973984,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55112059/medium.jpeg,30.34371185,-97.74314117,Travis
34980081,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/55122400/medium.jpg,30.244451,-97.704437,Travis
34980985,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55124029/medium.jpg,30.176806,-97.721423,Travis
34983770,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55125398/medium.jpg,30.237725,-97.70276667,Travis
34988547,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55136931/medium.jpg,30.2444512,-97.7044366,Travis
34992130,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55142722/medium.jpg,30.1836487,-97.7221944,Travis
34997183,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55152159/medium.jpeg,30.3679788,-97.991679,Travis
34998440,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55154815/medium.jpg,30.24114923,-97.69918176,Travis
35198306,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/55477285/medium.jpg,30.18597167,-97.72411333,Travis
35212274,Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/55500570/medium.jpg,30.34568333,-97.84134667,Travis
35258320,Physcia stellaris,https://static.inaturalist.org/photos/55579978/medium.jpeg,30.27299952,-97.80116352,Travis
35418425,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55847253/medium.jpg,30.23847,-97.70317833,Travis
35692407,Phlyctis argena,https://inaturalist-open-data.s3.amazonaws.com/photos/56312440/medium.jpeg,30.40931892,-97.68753815,Travis
35692504,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/56312651/medium.jpeg,30.40931892,-97.68753815,Travis
35714447,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56350051/medium.jpg,30.38233833,-97.76910333,Travis
35715055,Parmotrema austrosinense,https://inaturalist-open-data.s3.amazonaws.com/photos/56351097/medium.jpg,30.3823,-97.76915833,Travis
35801588,Xanthocarpia feracissima,https://inaturalist-open-data.s3.amazonaws.com/photos/56499482/medium.jpeg,30.28165436,-97.76302338,Travis
35819714,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/56530497/medium.jpg,30.18343857,-97.87517318,Travis
35821627,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56534398/medium.jpg,30.1460695,-97.80052167,Travis
35862364,Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/56604969/medium.jpg,30.0639606,-97.73663677,Travis
35910691,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56688180/medium.jpeg,30.613425,-97.987176,Travis
35928632,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/56719715/medium.jpeg,30.18864219,-97.84551534,Travis
36035385,Teloschistes exilis,https://static.inaturalist.org/photos/56909925/medium.jpg,30.06593974,-97.89077091,Travis
36083515,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56993480/medium.jpg,30.182195,-97.72938667,Travis
36290026,Teloschistes exilis,https://static.inaturalist.org/photos/57348517/medium.jpeg,30.40972381,-97.75610103,Travis
36371592,Punctelia bolliana,https://inaturalist-open-data.s3.amazonaws.com/photos/57487544/medium.jpeg,30.40106201,-97.68586731,Travis
36371619,Parmotrema perforatum,https://inaturalist-open-data.s3.amazonaws.com/photos/57487624/medium.jpeg,30.40106201,-97.68586731,Travis
36387048,Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/57513257/medium.jpg,30.24458745,-97.8096655,Travis
36559447,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/57805985/medium.jpg,30.18471167,-97.87304667,Travis
36675010,Flavoparmelia caperata,https://inaturalist-open-data.s3.amazonaws.com/photos/58007785/medium.jpg,30.32897167,-97.84278,Travis
36675111,Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/58008079/medium.jpg,30.33994667,-97.83809667,Travis
36973827,Xanthoria parietina,https://inaturalist-open-data.s3.amazonaws.com/photos/58534448/medium.jpg,30.05738767,-97.76577596,Travis
37018351,Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/58613413/medium.jpg,30.41797222,-97.75853611,Travis
37018353,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/58613429/medium.jpg,30.41797222,-97.75853611,Travis
37284642,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/59079126/medium.jpg,30.18561317,-97.87186321,Travis
37400285,Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/59284290/medium.jpg,30.28715333,-97.87696167,Travis
37439237,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59352046/medium.jpg,30.40642833,-97.79018333,Travis
37566559,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/59578017/medium.jpeg,30.24036308,-97.47075127,Travis
37571613,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/59586978/medium.jpg,30.28385833,-97.70047,Travis
37585839,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59612350/medium.jpg,30.28671051,-97.87524575,Travis
37590948,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59620941/medium.jpg,30.28743833,-97.87511333,Travis
37716951,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/59849663/medium.jpeg,30.4477787,-98.06472015,Travis
37745709,Punctelia rudecta,https://inaturalist-open-data.s3.amazonaws.com/photos/60327636/medium.jpg,30.37790394,-97.77075114,Travis
37823968,Teloschistes exilis,https://static.inaturalist.org/photos/60040587/medium.jpg,30.27871944,-97.63877222,Travis
37897031,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60146974/medium.jpeg,30.20953268,-97.8905524,Travis
37897032,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60146987/medium.jpeg,30.20953268,-97.8905524,Travis
37997786,Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/60324856/medium.jpg,30.16890148,-97.84494488,Travis
38015666,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/60356961/medium.jpg,30.17861366,-97.79214478,Travis
38039578,Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/60398683/medium.jpeg,30.47067811,-98.06494184,Travis
38046553,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60411120/medium.jpg,30.17715347,-97.72589175,Travis
38103682,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/60511443/medium.jpg,30.30603175,-97.82409524,Travis
38122324,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/60544311/medium.jpg,30.23840758,-97.70744934,Travis
38122333,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60544342/medium.jpg,30.23832833,-97.703195,Travis
38122443,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60651931/medium.jpg,30.23840833,-97.70317,Travis
38127888,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60553551/medium.jpeg,30.23789179,-97.70310389,Travis
38128983,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60555530/medium.jpeg,30.23794914,-97.70391427,Travis
38129333,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60556226/medium.jpeg,30.23847,-97.70335333,Travis
38130121,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60557466/medium.jpg,30.23944543,-97.70291672,Travis
38130171,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60557584/medium.jpeg,30.24449155,-97.71211186,Travis
38134368,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60564062/medium.jpg,30.24445191,-97.70444155,Travis
38136876,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60569092/medium.jpeg,30.2368572,-97.7054812,Travis
38166382,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60617667/medium.jpeg,30.23847,-97.70335333,Travis
38170687,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61136363/medium.jpg,30.238455,-97.70316333,Travis
38207826,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60690452/medium.jpg,30.23843889,-97.70315556,Travis
38210279,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60695297/medium.jpg,30.238445,-97.703155,Travis
38217778,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60708521/medium.jpg,30.23924024,-97.70582234,Travis
38218641,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60709988/medium.jpg,30.23823,-97.70295833,Travis
38236955,Physcia adscendens,https://inaturalist-open-data.s3.amazonaws.com/photos/60741872/medium.jpg,30.2387016,-97.70259686,Travis
38245800,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60758107/medium.jpg,30.24066655,-97.65252763,Travis
38249813,Ramalina fastigiata,https://inaturalist-open-data.s3.amazonaws.com/photos/60765962/medium.jpeg,30.23951283,-97.70563423,Travis
38249814,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60765969/medium.jpeg,30.23985854,-97.70595116,Travis
38315795,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60878780/medium.jpg,30.23808667,-97.70281167,Travis
38371047,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60974255/medium.jpg,30.23833333,-97.70317778,Travis
38373357,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60979037/medium.jpg,30.23897937,-97.70267014,Travis
38401092,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61024487/medium.jpg,30.19367567,-97.61127904,Travis
38402526,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61026970/medium.jpg,30.20593333,-97.82720333,Travis
38438033,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61085394/medium.jpg,30.23843056,-97.70316944,Travis
38441351,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/61094530/medium.jpeg,30.21490049,-97.84643349,Travis
38446065,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61102414/medium.jpg,30.23843,-97.703155,Travis
38453386,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61115676/medium.jpeg,30.244451,-97.704437,Travis
38479334,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61160701/medium.jpg,30.23806667,-97.70278,Travis
38479853,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61136861/medium.jpg,30.2444512,-97.7044366,Travis
38488857,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61177738/medium.jpeg,30.24264802,-97.69807868,Travis
38492030,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61175729/medium.jpg,30.23808932,-97.70378434,Travis
38492560,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61184416/medium.jpeg,30.23703946,-97.70472787,Travis
38493225,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61185441/medium.jpeg,30.238055,-97.70275833,Travis
38496431,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61191830/medium.jpg,30.23803833,-97.70318667,Travis
38496799,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61192457/medium.jpg,30.23809667,-97.70275833,Travis
38515066,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61222967/medium.jpeg,30.21936035,-97.82475281,Travis
38578320,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/61331793/medium.jpeg,30.22271178,-97.81963085,Travis
38640791,Xanthocarpia feracissima,https://inaturalist-open-data.s3.amazonaws.com/photos/61442603/medium.jpg,30.28605226,-97.73390886,Travis
38679343,Punctelia bolliana,https://static.inaturalist.org/photos/61509904/medium.jpg,30.17716679,-97.72352345,Travis
38679912,Usnea trichodea,https://static.inaturalist.org/photos/61510951/medium.jpg,30.17866665,-97.72284469,Travis
38681726,Teloschistes exilis,https://static.inaturalist.org/photos/61513517/medium.jpg,30.18312691,-97.72417841,Travis
38717319,Teloschistes exilis,https://static.inaturalist.org/photos/61578446/medium.jpeg,30.40882097,-97.754665,Travis
38721390,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61585601/medium.jpg,30.18256667,-97.90759167,Travis
38736542,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61611565/medium.jpg,30.18530497,-97.724821,Travis
38796161,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61715633/medium.jpg,30.44016409,-98.09560318,Travis
39032724,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61932824/medium.jpg,30.180605,-97.730125,Travis
39037012,Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/61940576/medium.jpg,30.3474398,-97.92065129,Travis
39053944,Teloschistes exilis,https://static.inaturalist.org/photos/61967086/medium.jpeg,30.18376775,-97.8728779,Travis
39092143,Psora crenata,https://static.inaturalist.org/photos/62026409/medium.jpg,30.29354991,-98.03320208,Travis
39178639,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62121892/medium.jpg,30.50346403,-97.98730746,Travis
39229784,Usnea trichodea,https://inaturalist-open-data.s3.amazonaws.com/photos/62211873/medium.jpeg,30.0245749,-97.92829286,Travis
39282732,Flavoparmelia caperata,https://inaturalist-open-data.s3.amazonaws.com/photos/62304328/medium.jpg,30.24480906,-97.8091897,Travis
39303325,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62339071/medium.jpg,30.27777,-97.68212167,Travis
39341477,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62401742/medium.jpg,30.2146481,-97.84663358,Travis
39361844,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/62436511/medium.jpg,30.237847,-97.70875,Travis
39378151,Physcia adscendens,https://inaturalist-open-data.s3.amazonaws.com/photos/62463109/medium.jpg,30.24088159,-97.69899808,Travis
39559719,Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/62773184/medium.jpeg,30.237847,-97.703875,Travis
39593160,Lecanora thysanophora,https://inaturalist-open-data.s3.amazonaws.com/photos/62829798/medium.jpg,30.24797833,-97.81230833,Travis
39682986,Ramalina americana,https://inaturalist-open-data.s3.amazonaws.com/photos/62981380/medium.jpg,30.41797222,-97.75853611,Travis
39682987,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/62981421/medium.jpg,30.41797222,-97.75853611,Travis
39682991,Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/62981453/medium.jpg,30.41797222,-97.75853611,Travis
39771266,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/63129810/medium.jpg,30.24197495,-97.70174538,Travis
39807318,Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/63193899/medium.jpg,30.23706688,-97.69584854,Travis
39809152,Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/63197148/medium.jpg,30.23706163,-97.6958627,Travis
39814060,Ramalina fraxinea,https://inaturalist-open-data.s3.amazonaws.com/photos/63203566/medium.jpg,30.23935586,-97.70035996,Travis
39816309,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63207712/medium.jpg,30.23784048,-97.69976791,Travis
39888336,Punctelia bolliana,https://inaturalist-open-data.s3.amazonaws.com/photos/63329720/medium.jpg,30.2389414,-97.70019653,Travis
39908751,Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/63364913/medium.jpg,30.23712663,-97.69584961,Travis
39957388,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63449027/medium.jpg,30.43608836,-97.67515528,Travis
39958925,Parmotrema perforatum,https://inaturalist-open-data.s3.amazonaws.com/photos/63451477/medium.jpg,30.237545,-97.70330833,Travis
39959464,Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/63452326/medium.jpg,30.240995,-97.69853333,Travis
40015858,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/63547930/medium.jpg,30.42469167,-97.79147167,Travis
40048691,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63603464/medium.jpeg,30.25938221,-97.89273218,Travis
40048775,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/63603563/medium.jpeg,30.25938221,-97.89273218,Travis
40063239,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/63628763/medium.jpeg,30.2160672,-97.7513467,Travis
40285413,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/63995333/medium.jpg,30.42444667,-97.793205,Travis
40532409,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/64235574/medium.jpg,30.30341276,-97.95684799,Travis
40605764,Ramalina farinacea,https://inaturalist-open-data.s3.amazonaws.com/photos/64358946/medium.jpeg,30.32037229,-97.98142346,Travis
40704513,Leptogium cyanescens,https://inaturalist-open-data.s3.amazonaws.com/photos/64526377/medium.jpg,30.33123338,-97.74646279,Travis
41122382,Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/65206887/medium.jpg,30.231544,-97.88394568,Travis
41145867,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/65247324/medium.jpg,30.33257766,-97.76676299,Travis
41167913,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/65284266/medium.jpeg,30.23713542,-97.70362268,Travis
41232996,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/65393726/medium.jpeg,30.37788778,-97.61362442,Travis
41735681,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/66215292/medium.jpg,30.20533996,-97.82268818,Travis
41921901,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/66527172/medium.jpg,30.2794366,-97.68878012,Travis
42241509,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/67061316/medium.jpg,30.16086667,-97.808595,Travis
42686328,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/67789509/medium.jpeg,30.30412618,-97.65758037,Travis
43025084,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/68315014/medium.jpg,30.16308497,-97.84301897,Travis
43025085,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/68315026/medium.jpg,30.16308497,-97.84301897,Travis
43025099,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/68315037/medium.jpg,30.16308497,-97.84301897,Travis
43134663,Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/68474492/medium.jpg,30.25218405,-97.8703988,Travis
43139771,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/68481653/medium.jpg,30.25047425,-97.8664036,Travis
43143968,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/68487823/medium.jpg,30.25668793,-97.87366021,Travis
43363152,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/68855192/medium.jpg,30.21978035,-97.81611364,Travis
43379133,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/68828883/medium.jpg,30.16042697,-97.845735,Travis
43379216,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/68829170/medium.jpg,30.160886,-97.84549697,Travis
43379247,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/68829295/medium.jpg,30.161397,-97.84541197,Travis
43379275,Usnea strigosa,https://inaturalist-open-data.s3.amazonaws.com/photos/68829433/medium.jpg,30.161397,-97.84541197,Travis
43388288,Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/68848547/medium.jpeg,30.16561771,-97.84337967,Travis
43393581,Teloschistes exilis,https://static.inaturalist.org/photos/68856527/medium.jpg,30.16262845,-97.80909905,Travis
43813493,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/69488652/medium.jpg,30.23763667,-97.88993,Travis
43843259,Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/69532735/medium.jpeg,30.42029236,-97.79075536,Travis
44024695,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/69806927/medium.jpg,30.432295,-97.62169667,Travis
44095696,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/69916151/medium.jpeg,30.28732546,-97.52750923,Travis
44129029,Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/69954244/medium.jpg,30.2874489,-97.5261574,Travis
44129041,Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/69956544/medium.jpg,30.2874489,-97.5261574,Travis
44129051,Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/69956581/medium.jpg,30.2874489,-97.5261574,Travis
